payment_id,bill_id,member_id,payment_date,payment_amount,payment_mode,payment_status
PA004954,BI004954,M002355,2024-08-31,1940.65,Net Banking,Success
PA004955,BI004955,M002045,2025-10-12,3728.24,Cash,Success
PA004956,BI004956,M001878,2024-07-08,2903.04,Credit Card,Success
PA004957,BI004957,M001141,2024-05-13,1035.1,Net Banking,Success
PA004958,BI004958,M000660,2024-10-13,5316.23,Net Banking,Success
PA004959,BI004959,M000914,2025-05-09,3937.33,,Success
PA004960,BI004960,M001514,2025-04-03,4468.29,Net Banking,Success
PA004961,BI004961,M000720,2025-12-17,3087.26,Credit Card,Success
PA004962,BI004962,M001338,2024-09-08,4470.44,UPI,Success
PA004963,BI004963,M000853,2024-12-23,3366.15,Wallet,Success
PA004964,BI004964,M002127,2025-08-08,1300.68,Net Banking,Success
PA004965,BI004965,M001503,2025-11-09,3638.86,Debit Card,Success
PA004966,BI004966,M000235,2025-05-19,2236.02,Credit Card,Success
PA004967,BI004967,M000719,2024-06-16,4192.84,Net Banking,Success
PA004968,BI004968,M002265,2024-10-09,3174.82,Cash,Success
PA004969,BI004969,M002341,2024-10-30,4037.98,Debit Card,Success
PA004970,BI004970,M000787,2025-09-01,4511.18,Net Banking,Success
PA004971,BI004971,M001145,2025-04-21,4004.77,Cash,Success
PA004972,BI004972,M001338,2024-07-15,3775.73,Net Banking,Success
PA004973,BI004973,M002313,2025-03-06,3221.7,Net Banking,Success
PA004974,BI004974,M001608,2024-10-25,3576.98,UPI,Success
PA004975,BI004975,M001485,2025-06-05,4425.25,Net Banking,Success
PA004976,BI004976,M001413,2024-06-04,2598.15,Debit Card,Success
PA004977,BI004977,M002366,2024-10-04,2315.77,Credit Card,Success
PA004978,BI004978,M001699,2024-05-02,2133.81,UPI,Success
PA004979,BI004979,M001473,2024-12-31,4384.07,Wallet,Success
PA004980,BI004980,M000198,2025-04-21,2885.28,Net Banking,Success
PA004981,BI004981,M001003,2024-05-24,2520.97,Net Banking,Success
PA004982,BI004982,M002498,2024-01-18,4873.28,Wallet,Success
PA004983,BI004983,M000869,2025-08-03,2593.23,Credit Card,Success
PA004984,BI004984,M002449,2025-12-31,3048.21,Debit Card,Success
PA004985,BI004985,M001254,2024-11-17,2940.3,Cash,Success
PA004986,BI004986,M002135,2025-02-14,2695.16,UPI,Success
PA004987,BI004987,M000317,2024-01-01,1992.01,Wallet,Success
PA004988,BI004988,M000215,2025-02-07,3863.57,Cash,Refunded
PA004989,BI004989,M000607,2024-04-23,1374.68,Net Banking,Success
PA004990,BI004990,M001287,2024-05-19,2464.24,Net Banking,Success
PA004991,BI004991,M002294,2024-05-01,4327.95,Net Banking,Success
PA004992,BI004992,M000153,2024-10-25,3147.53,Debit Card,Success
PA004993,BI004993,M001669,2025-06-21,3568.84,Wallet,Failed
PA004994,BI004994,M001559,2024-10-06,3108.55,Cash,Success
PA004995,BI004995,M001376,2024-03-01,4290.48,Credit Card,Success
PA004996,BI004996,M001990,2025-09-23,3515.73,UPI,Success
PA004997,BI004997,M001062,2025-04-29,5886.27,Wallet,Success
PA004998,BI004998,M002253,2024-01-08,2198.01,Wallet,Success
PA004999,BI004999,M000243,2025-04-13,3658.39,UPI,Failed
PA005000,BI005000,M000340,2024-03-24,2540.7,Cash,Success
PA005001,BI005001,M001433,2024-10-22,2527.41,Cash,Success
PA005002,BI005002,M001073,2024-06-02,3245.44,Wallet,Success
PA005003,BI005003,M001033,2024-07-19,2221.33,Debit Card,Success
PA005004,BI005004,M001038,2025-08-08,2184.77,Cash,Success
PA005005,BI005005,M001627,2024-04-24,3691.89,Cash,Success
PA005006,BI005006,M000049,2025-05-29,2972.28,UPI,Success
PA005007,BI005007,M000884,2025-06-03,2377.48,Credit Card,Success
PA005008,BI005008,M002256,2024-01-14,4128.93,Wallet,Success
PA005009,BI005009,M000405,2025-04-15,3446.51,UPI,Success
PA005010,BI005010,M000303,2025-03-15,5105.43,Credit Card,Success
PA005011,BI005011,M001285,2024-08-13,1681.46,Credit Card,Success
PA005012,BI005012,M001709,2024-06-14,1818.22,Cash,Success
PA005013,BI005013,M000294,2024-01-16,3514.36,Net Banking,Success
PA005014,BI005014,M000649,2024-01-04,-3495.9,UPI,Success
PA005015,BI005015,M001831,2024-07-30,2353.72,Cash,Success
PA005016,BI005016,M001285,2025-03-18,5203.55,UPI,Success
PA005017,BI005017,M001161,2025-07-31,1781.47,Credit Card,Success
PA005018,BI005018,M000746,2025-09-08,3894.41,,Refunded
PA005019,BI005019,M002096,2024-02-03,1804.81,Cash,Success
PA005020,BI005020,M000403,2024-10-08,-3686.09,Credit Card,Success
PA005021,BI005021,M000285,2024-10-29,4640.92,Cash,Success
PA005022,BI005022,M001913,2024-01-13,2418.42,Debit Card,Success
PA005023,BI005023,M002071,2024-10-12,2667.77,Cash,Success
PA005024,BI005024,M000431,2025-03-10,3368.08,Cash,Success
PA005025,BI005025,M001146,2025-09-20,3772.8,Wallet,Success
PA005026,BI005026,M000499,2025-09-12,3687.24,Net Banking,Success
PA005027,BI005027,M001822,2025-01-31,4397.85,Debit Card,Success
PA005028,BI005028,M000523,2025-01-04,3495.87,UPI,Success
PA005029,BI005029,M000101,2025-10-27,1452.98,Debit Card,Success
PA005030,BI005030,M000562,2024-02-01,4628.62,Wallet,Success
PA005031,BI005031,M002162,2025-06-11,3084.06,,Success
PA005032,BI005032,M002087,2025-05-15,3362.65,Wallet,Success
PA005033,BI005033,M002096,2025-07-07,3616.77,Credit Card,Success
PA005034,BI005034,M001570,2025-02-03,4363.74,Credit Card,Success
PA005035,BI005035,M001707,2025-08-01,3172.79,Credit Card,Success
PA005036,BI005036,M000883,2025-09-16,3971.25,Net Banking,Failed
PA005037,BI005037,M002196,2024-03-22,3959.26,Net Banking,Success
PA005038,BI005038,M002324,2025-05-31,2820.98,Net Banking,Success
PA005039,BI005039,M002054,2024-09-13,2083.61,Wallet,Success
PA005040,BI005040,M000796,2024-02-13,2086.37,Debit Card,Success
PA005041,BI005041,M001845,2024-10-01,3722.01,Cash,Success
PA005042,BI005042,M000813,2025-10-16,2415.95,Credit Card,Failed
PA005043,BI005043,M002230,2024-06-10,3575.36,Net Banking,Success
PA005044,BI005044,M000619,2024-04-19,3568.38,Wallet,Success
PA005045,BI005045,M000657,2025-09-14,2934.1,Wallet,Success
PA005046,BI005046,M001054,2025-01-02,3021.77,Credit Card,Success
PA005047,BI005047,M001067,2025-06-11,4326.23,,Success
PA005048,BI005048,M001813,2025-09-17,1509.28,Net Banking,Success
PA005049,BI005049,M002187,2025-03-24,3616.21,Wallet,Success
PA005050,BI005050,M002059,2024-08-06,5421.63,Net Banking,Failed
PA005051,BI005051,M002033,2024-12-02,2677.05,Wallet,Success
PA005052,BI005052,M002266,2024-10-11,3689.21,Net Banking,Success
PA005053,BI005053,M001906,2024-11-10,3947.32,Net Banking,Failed
PA005054,BI005054,M002161,2024-03-25,2502.04,Debit Card,Success
PA005055,BI005055,M000436,2024-04-09,3156.22,Cash,Success
PA005056,BI005056,M000648,2024-02-01,3205.55,Cash,Success
PA005057,BI005057,M000315,2025-04-20,2944.57,Credit Card,Success
PA005058,BI005058,M000666,2025-12-12,1568.11,Credit Card,Success
PA005059,BI005059,M001747,2024-05-14,3900.5,,Success
PA005060,BI005060,M000699,2025-09-26,3359.66,Credit Card,Success
PA005061,BI005061,M000336,2025-02-19,2659.73,Credit Card,Success
PA005062,BI005062,M000437,2025-12-26,4547.79,Cash,Success
PA005063,BI005063,M001777,2025-12-01,3600.26,Net Banking,Success
PA005064,BI005064,M001381,2024-03-10,2010.38,Credit Card,Success
PA005065,BI005065,M002070,2024-05-30,2216.16,UPI,Success
PA005066,BI005066,M000047,2024-04-28,1540.01,Net Banking,Success
PA005067,BI005067,M002413,2024-05-27,2875.09,Debit Card,Success
PA005068,BI005068,M002070,2024-06-15,3064.9,Debit Card,Failed
PA005069,BI005069,M001745,2025-08-10,4184.03,Wallet,Success
PA005070,BI005070,M000849,2024-01-01,1714.19,UPI,Success
PA005071,BI005071,M002211,2025-06-18,3010.26,Net Banking,Success
PA005072,BI005072,M000985,2025-09-27,4733.86,Cash,Success
PA005073,BI005073,M000688,2024-06-22,1662.15,Wallet,Success
PA005074,BI005074,M000498,2025-06-15,2066.63,Net Banking,Success
PA005075,BI005075,M001350,2024-01-18,3674.92,Credit Card,Success
PA005076,BI005076,M000494,2024-08-17,1834.86,Debit Card,Success
PA005077,BI005077,M000066,2024-12-27,2208.67,Wallet,Success
PA005078,BI005078,M002099,2024-10-18,4443.4,Net Banking,Failed
PA005079,BI005079,M002023,2025-11-03,2942.41,Net Banking,Success
PA005080,BI005080,M000155,2025-02-06,4735.4,Credit Card,Success
PA005081,BI005081,M000616,2025-05-18,3071.43,UPI,Success
PA005082,BI005082,M001855,2025-02-01,2606.96,Debit Card,Success
PA005083,BI005083,M001277,2024-08-10,4405.29,Cash,Success
PA005084,BI005084,M000601,2024-07-29,2841.79,Wallet,Failed
PA005085,BI005085,M001928,2025-10-08,2894.77,Credit Card,Success
PA005086,BI005086,M000875,2024-06-04,4120.49,,Success
PA005087,BI005087,M000373,2025-03-20,3996.9,Cash,Success
PA005088,BI005088,M000443,2024-12-20,1716.19,UPI,Success
PA005089,BI005089,M000378,2025-12-13,1814.37,Net Banking,Success
PA005090,BI005090,M000072,2025-08-07,3094.8,Cash,Success
PA005091,BI005091,M001971,2025-01-04,3946.05,Cash,Success
PA005092,BI005092,M002230,2024-06-10,4571.79,Net Banking,Success
PA005093,BI005093,M000857,2025-09-13,827.94,UPI,Success
PA005094,BI005094,M000695,2024-02-13,3943.74,Wallet,Success
PA005095,BI005095,M000446,2025-12-03,1809.06,Credit Card,Success
PA005096,BI005096,M000185,2025-08-30,3760.69,Credit Card,Success
PA005097,BI005097,M000598,2025-11-08,2028.2,Net Banking,Success
PA005098,BI005098,M002489,2024-01-16,2388.81,,Success
PA005099,BI005099,M001575,2025-03-01,1855.11,Net Banking,Success
PA005100,BI005100,M000665,2025-12-06,2347.75,Wallet,Success
PA005101,BI005101,M001788,2024-02-15,3983.21,UPI,Success
PA005102,BI005102,M001817,2025-05-27,3319.98,Net Banking,Success
PA005103,BI005103,M000654,2025-11-25,3458.19,Wallet,Success
PA005104,BI005104,M000090,2025-11-07,3840.1,Credit Card,Success
PA005105,BI005105,M000873,2025-05-26,1835.42,UPI,Success
PA005106,BI005106,M001393,2024-06-03,2892.53,Wallet,Success
PA005107,BI005107,M000536,2024-04-19,3720.02,UPI,Success
PA005108,BI005108,M000149,2025-07-13,2442.02,Wallet,Success
PA005109,BI005109,M001985,2025-05-18,3843.29,Debit Card,Failed
PA005110,BI005110,M001169,2025-12-27,2344.44,Net Banking,Success
PA005111,BI005111,M002198,2024-07-16,4694.06,Net Banking,Success
PA005112,BI005112,M000054,2024-05-05,3515.61,Credit Card,Failed
PA005113,BI005113,M001014,2024-03-10,2860.8,Debit Card,Success
PA005114,BI005114,M000184,2024-08-02,3494.38,Debit Card,Success
PA005115,BI005115,M000796,2025-07-21,3813.98,UPI,Success
PA005116,BI005116,M000990,2024-08-07,2444.41,Wallet,Success
PA005117,BI005117,M002435,2025-03-11,1227.72,Debit Card,Success
PA005118,BI005118,M000616,2024-05-01,2139.91,Credit Card,Success
PA005119,BI005119,M002223,2025-01-16,1868.71,Credit Card,Success
PA005120,BI005120,M001435,2024-08-18,5719.36,Credit Card,Success
PA005121,BI005121,M001152,2024-02-18,2396.38,Cash,Success
PA005122,BI005122,M002087,2025-05-15,4994.58,Net Banking,Success
PA005123,BI005123,M002404,2024-02-07,3324.28,UPI,Success
PA005124,BI005124,M000413,2025-04-11,1496.62,Wallet,Success
PA005125,BI005125,M000899,2025-08-26,3165.51,Debit Card,Success
PA005126,BI005126,M001212,2024-01-14,1632.36,Credit Card,Success
PA005127,BI005127,M000274,2024-08-16,3320.16,Debit Card,Success
PA005128,BI005128,M001488,2025-03-31,5245.59,Debit Card,Success
PA005129,BI005129,M001711,2025-12-30,3827.07,Credit Card,Success
PA005130,BI005130,M002128,2024-09-22,3646.6,UPI,Success
PA005131,BI005131,M000808,2024-04-17,2923.95,Credit Card,Success
PA005132,BI005132,M000384,2024-11-17,4237.99,Credit Card,Success
PA005133,BI005133,M000569,2024-02-05,1156.04,UPI,Success
PA005134,BI005134,M000574,2025-02-12,2215.99,UPI,Success
PA005135,BI005135,M002019,2025-07-22,3411.16,UPI,Success
PA005136,BI005136,M000223,2025-04-01,3769.18,Debit Card,Success
PA005137,BI005137,M002331,2024-12-05,3398.11,Credit Card,Success
PA005138,BI005138,M000726,2024-02-27,4790.37,Debit Card,Success
PA005139,BI005139,M001972,2025-04-14,3391.93,Credit Card,Success
PA005140,BI005140,M001306,2025-10-16,1774.44,Net Banking,Success
PA005141,BI005141,M000806,2024-10-18,2380.05,UPI,Failed
PA005142,BI005142,M002406,2024-03-18,2919.74,Cash,Success
PA005143,BI005143,M001255,2024-08-25,3381.14,Net Banking,Success
PA005144,BI005144,M002191,2024-10-31,1327.64,Wallet,Success
PA005145,BI005145,M000900,2024-12-11,2909.84,Cash,Success
PA005146,BI005146,M001582,2025-03-12,5085.64,Credit Card,Success
PA005147,BI005147,M001254,2025-02-09,4121.02,Credit Card,Success
PA005148,BI005148,M001813,2024-02-04,3582.43,Debit Card,Success
PA005149,BI005149,M001291,2025-04-14,4480.67,UPI,Success
PA005150,BI005150,M002489,2024-04-23,2894.21,Net Banking,Success
PA005151,BI005151,M000646,2024-07-01,2876.18,UPI,Failed
PA005152,BI005152,M000526,2025-05-16,2821.8,Debit Card,Success
PA005153,BI005153,M000211,2024-11-12,2007.95,Debit Card,Success
PA005154,BI005154,M001969,2024-09-03,3821.93,Net Banking,Success
PA005155,BI005155,M000512,2024-01-28,2113.11,Wallet,Success
PA005156,BI005156,M000920,2025-05-21,4620.09,Credit Card,Success
PA005157,BI005157,M001664,2025-05-07,3003.29,Credit Card,Success
PA005158,BI005158,M001054,2024-09-11,-2059.48,Cash,Success
PA005159,BI005159,M000396,2024-08-30,2665.04,Debit Card,Failed
PA005160,BI005160,M000341,2025-12-02,3452.68,,Success
PA005161,BI005161,M000633,2024-03-03,1906.94,Credit Card,Refunded
PA005162,BI005162,M000857,2024-07-22,4416.08,Credit Card,Success
PA005163,BI005163,M000285,2024-06-26,5064.64,Debit Card,Success
PA005164,BI005164,M000596,2025-04-07,3328.99,Wallet,Success
PA005165,BI005165,M001797,2024-12-13,2269.85,Credit Card,Success
PA005166,BI005166,M000333,2025-01-31,4058.64,Cash,Success
PA005167,BI005167,M000692,2025-11-06,4199.39,Cash,Success
PA005168,BI005168,M001095,2024-05-09,5005.16,Wallet,Success
PA005169,BI005169,M000016,2025-02-09,3216.6,Wallet,Success
PA005170,BI005170,M000989,2025-03-08,3973.02,Net Banking,Success
PA005171,BI005171,M002199,2025-06-08,3996.46,Debit Card,Success
PA005172,BI005172,M002064,2024-10-20,2427.29,UPI,Success
PA005173,BI005173,M000244,2025-12-02,4979.8,UPI,Success
PA005174,BI005174,M001378,2024-09-13,3028.52,Debit Card,Success
PA005175,BI005175,M001349,2024-07-12,5236.66,Credit Card,Success
PA005176,BI005176,M001808,2025-07-23,4310.18,Credit Card,Success
PA005177,BI005177,M000596,2024-08-25,4314.01,Wallet,Success
PA005178,BI005178,M000429,2024-06-13,1938.14,Debit Card,Success
PA005179,BI005179,M001362,2024-08-08,2738.78,Wallet,Success
PA005180,BI005180,M002135,2024-11-01,4098.66,UPI,Success
PA005181,BI005181,M000572,2025-09-21,3518.99,Cash,Success
PA005182,BI005182,M001100,2025-11-23,3769.89,Cash,Success
PA005183,BI005183,M001548,2025-11-08,2143.92,Net Banking,Success
PA005184,BI005184,M001332,2024-08-17,2281.78,Net Banking,Success
PA005185,BI005185,M000163,2025-02-05,2129.74,UPI,Success
PA005186,BI005186,M001897,2025-10-07,4721.28,Cash,Success
PA005187,BI005187,M000079,2024-06-23,3841.76,Debit Card,Success
PA005188,BI005188,M000890,2025-06-01,4066.92,Net Banking,Success
PA005189,BI005189,M002085,2024-03-19,2794.78,Credit Card,Success
PA005190,BI005190,M002268,2024-08-26,2992.76,UPI,Success
PA005191,BI005191,M001401,2024-07-03,3131.76,Net Banking,Success
PA005192,BI005192,M001040,2024-03-10,3381.38,Net Banking,Success
PA005193,BI005193,M000839,2024-04-15,783.31,,Success
PA005194,BI005194,M000191,2024-06-15,3490.28,UPI,Success
PA005195,BI005195,M001111,2024-07-11,2779.46,Cash,Success
PA005196,BI005196,M001784,2025-10-17,3983.13,Cash,Success
PA005197,BI005197,M002480,2025-02-07,3596.36,Credit Card,Success
PA005198,BI005198,M000609,2024-10-31,2133.01,Debit Card,Success
PA005199,BI005199,M001189,2024-09-12,3186.81,Cash,Success
PA005200,BI005200,M002393,2024-04-29,4135.28,Debit Card,Success
PA005201,BI005201,M000658,2024-03-30,4143.69,Cash,Success
PA005202,BI005202,M001826,2025-06-28,1822.23,Debit Card,Success
PA005203,BI005203,M002071,2025-08-14,4161.26,Cash,Failed
PA005204,BI005204,M000638,2025-07-19,1956.7,Wallet,Success
PA005205,BI005205,M001646,2025-09-14,1672.15,Cash,Success
PA005206,BI005206,M000206,2025-10-21,2194.78,Cash,Success
PA005207,BI005207,M002428,2024-02-26,2285.95,,Failed
PA005208,BI005208,M002356,2024-05-04,5146.52,Credit Card,Success
PA005209,BI005209,M000417,2025-01-02,3445.65,Net Banking,Success
PA005210,BI005210,M001339,2025-05-22,3227.84,Credit Card,Success
PA005211,BI005211,M000550,2025-09-28,3973.7,UPI,Failed
PA005212,BI005212,M002165,2024-02-19,2788.39,Credit Card,Failed
PA005213,BI005213,M000038,2024-07-26,4054.33,Debit Card,Success
PA005214,BI005214,M002473,2024-10-16,2500.95,Credit Card,Success
PA005215,BI005215,M000363,2025-06-20,1189.31,Credit Card,Success
PA005216,BI005216,M000948,2024-10-30,3802.8,Net Banking,Refunded
PA005217,BI005217,M001158,2025-04-25,4823.02,Credit Card,Success
PA005218,BI005218,M000665,2024-02-12,631.33,Credit Card,Success
PA005219,BI005219,M000223,2024-07-02,2056.85,Cash,Success
PA005220,BI005220,M000547,2024-01-30,3930.06,,Refunded
PA005221,BI005221,M002347,2025-08-28,1647.05,Wallet,Success
PA005222,BI005222,M000179,2024-07-16,1629.69,UPI,Refunded
PA005223,BI005223,M001821,2024-02-14,2070.73,Cash,Success
PA005224,BI005224,M000470,2024-01-27,3371.18,Credit Card,Refunded
PA005225,BI005225,M000672,2025-08-14,3467.94,Cash,Success
PA005226,BI005226,M001144,2024-03-01,1982.93,,Success
PA005227,BI005227,M000050,2024-08-22,2268.77,Debit Card,Failed
PA005228,BI005228,M000587,2024-09-28,1424.2,UPI,Success
PA005229,BI005229,M000560,2024-01-20,2756.14,Wallet,Success
PA005230,BI005230,M002348,2024-12-18,1979.55,Net Banking,Success
PA005231,BI005231,M000369,2025-07-17,3880.76,Debit Card,Success
PA005232,BI005232,M002362,2024-02-29,3249.12,Net Banking,Success
PA005233,BI005233,M001762,2024-04-03,2125.62,Net Banking,Failed
PA005234,BI005234,M002049,2025-09-22,4325.71,Cash,Success
PA005235,BI005235,M000233,2024-01-18,4834.95,Cash,Success
PA005236,BI005236,M002399,2024-03-04,4605.0,Credit Card,Success
PA005237,BI005237,M002329,2025-04-24,3238.69,UPI,Success
PA005238,BI005238,M001004,2025-01-29,3213.21,Cash,Success
PA005239,BI005239,M002446,2024-11-25,5640.08,Cash,Success
PA005240,BI005240,M001207,2024-09-12,3987.64,Debit Card,Success
PA005241,BI005241,M000156,2025-03-31,-2984.65,Wallet,Success
PA005242,BI005242,M001883,2024-12-22,4590.84,Wallet,Success
PA005243,BI005243,M001488,2025-06-26,1564.97,Credit Card,Failed
PA005244,BI005244,M001394,2024-04-09,2490.18,,Success
PA005245,BI005245,M001922,2025-03-25,4733.85,Wallet,Failed
PA005246,BI005246,M002241,2025-04-20,5193.36,UPI,Success
PA005247,BI005247,M000429,2024-06-13,2905.21,Debit Card,Failed
PA005248,BI005248,M000532,2024-12-12,3799.1,Credit Card,Success
PA005249,BI005249,M001080,2025-02-28,3612.63,Net Banking,Success
PA005250,BI005250,M001162,2024-11-27,4662.99,Credit Card,Success
PA005251,BI005251,M002272,2024-09-12,2297.18,UPI,Success
PA005252,BI005252,M001562,2025-11-14,1821.72,UPI,Success
PA005253,BI005253,M002294,2025-01-16,4634.63,Cash,Success
PA005254,BI005254,M001696,2025-07-25,5043.14,Net Banking,Success
PA005255,BI005255,M000323,2025-06-09,2636.23,Wallet,Success
PA005256,BI005256,M000302,2025-08-02,2040.1,Net Banking,Success
PA005257,BI005257,M002083,2024-06-15,3091.49,Credit Card,Success
PA005258,BI005258,M000956,2024-07-11,2057.16,Net Banking,Refunded
PA005259,BI005259,M001254,2024-08-05,5013.52,UPI,Success
PA005260,BI005260,M000597,2024-05-27,1942.01,Net Banking,Success
PA005261,BI005261,M001034,2025-09-08,2743.42,Net Banking,Success
PA005262,BI005262,M000441,2024-08-12,3033.32,Credit Card,Success
PA005263,BI005263,M001611,2024-04-09,2993.0,Debit Card,Success
PA005264,BI005264,M000550,2025-08-22,3431.12,Cash,Success
PA005265,BI005265,M002382,2024-10-30,2538.98,Debit Card,Success
PA005266,BI005266,M001918,2024-03-16,2922.46,Credit Card,Success
PA005267,BI005267,M002397,2025-12-05,3410.69,Cash,Success
PA005268,BI005268,M001383,2024-04-30,4668.08,Cash,Success
PA005269,BI005269,M000112,2025-04-26,1182.04,Debit Card,Success
PA005270,BI005270,M002238,2024-03-20,3941.96,,Success
PA005271,BI005271,M000880,2025-12-16,3150.02,Cash,Success
PA005272,BI005272,M002130,2025-04-12,4822.79,Net Banking,Success
PA005273,BI005273,M002201,2025-07-13,1314.09,Cash,Success
PA005274,BI005274,M002261,2025-08-28,1880.72,Wallet,Success
PA005275,BI005275,M001983,2024-03-19,1016.99,Net Banking,Success
PA005276,BI005276,M001851,2024-11-27,3619.94,Debit Card,Success
PA005277,BI005277,M001021,2025-09-09,4719.99,Net Banking,Success
PA005278,BI005278,M000918,2024-10-04,4569.34,Wallet,Success
PA005279,BI005279,M000028,2024-07-06,5005.29,Net Banking,Success
PA005280,BI005280,M000235,2025-05-19,4043.44,Net Banking,Success
PA005281,BI005281,M002269,2024-08-09,3706.13,Cash,Success
PA005282,BI005282,M002357,2024-08-18,5046.85,Net Banking,Success
PA005283,BI005283,M000632,2025-04-10,4344.55,Debit Card,Success
PA005284,BI005284,M002048,2025-07-04,1838.46,Cash,Success
PA005285,BI005285,M000728,2024-02-22,3908.13,UPI,Success
PA005286,BI005286,M000677,2024-04-30,3875.44,Cash,Success
PA005287,BI005287,M001149,2024-09-10,4199.65,Wallet,Success
PA005288,BI005288,M000229,2024-08-31,3037.47,Credit Card,Refunded
PA005289,BI005289,M002052,2025-11-20,1877.78,Net Banking,Success
PA005290,BI005290,M002499,2025-11-04,1205.96,Debit Card,Success
PA005291,BI005291,M000838,2024-11-16,3525.21,Cash,Success
PA005292,BI005292,M001135,2024-09-19,1525.48,UPI,Success
PA005293,BI005293,M000455,2024-10-01,3708.7,Debit Card,Success
PA005294,BI005294,M002247,2024-05-13,3990.61,Cash,Success
PA005295,BI005295,M001292,2024-10-11,2766.45,Credit Card,Success
PA005296,BI005296,M000162,2025-05-02,3552.19,Debit Card,Success
PA005297,BI005297,M000068,2025-04-19,3481.18,Wallet,Success
PA005298,BI005298,M002036,2025-05-07,3822.77,Credit Card,Refunded
PA005299,BI005299,M002137,2025-05-11,3814.06,Credit Card,Success
PA005300,BI005300,M000121,2024-06-11,-3644.79,Debit Card,Success
PA005301,BI005301,M001700,2025-07-16,2856.5,Credit Card,Success
PA005302,BI005302,M001329,2025-02-07,2804.63,Cash,Success
PA005303,BI005303,M000887,2025-06-28,2102.57,UPI,Success
PA005304,BI005304,M001882,2025-11-30,5398.82,Net Banking,Success
PA005305,BI005305,M000604,2024-07-20,2481.19,UPI,Success
PA005306,BI005306,M001477,2024-04-16,2415.04,UPI,Success
PA005307,BI005307,M001760,2025-12-01,4564.78,Wallet,Success
PA005308,BI005308,M000718,2025-03-04,1638.02,Net Banking,Failed
PA005309,BI005309,M000983,2025-09-30,4968.2,Credit Card,Success
PA005310,BI005310,M002456,2025-01-23,3221.66,UPI,Success
PA005311,BI005311,M001407,2025-08-23,4518.82,UPI,Success
PA005312,BI005312,M001716,2025-10-27,2379.72,Cash,Failed
PA005313,BI005313,M002445,2024-08-27,2926.66,Debit Card,Success
PA005314,BI005314,M001487,2025-06-06,2547.18,UPI,Success
PA005315,BI005315,M001538,2024-09-22,2321.31,Credit Card,Success
PA005316,BI005316,M001011,2024-08-17,3045.14,Net Banking,Success
PA005317,BI005317,M000719,2024-12-20,3800.15,,Success
PA005318,BI005318,M002295,2024-02-29,1893.36,Credit Card,Success
PA005319,BI005319,M001905,2024-01-19,3206.63,Net Banking,Success
PA005320,BI005320,M000404,2025-04-09,3432.91,Credit Card,Success
PA005321,BI005321,M000381,2024-11-04,4029.76,Credit Card,Success
PA005322,BI005322,M000526,2024-03-10,4868.08,Cash,Failed
PA005323,BI005323,M000799,2024-08-24,3428.74,Net Banking,Success
PA005324,BI005324,M002167,2025-10-23,3603.45,Debit Card,Success
PA005325,BI005325,M001700,2024-01-04,1334.59,Cash,Success
PA005326,BI005326,M000886,2025-05-03,1939.41,Credit Card,Success
PA005327,BI005327,M001566,2024-03-15,4148.23,Wallet,Success
PA005328,BI005328,M001818,2024-06-14,2558.33,UPI,Success
PA005329,BI005329,M001646,2025-02-01,2982.03,Cash,Success
PA005330,BI005330,M001048,2024-10-01,2441.87,Wallet,Success
PA005331,BI005331,M001915,2025-10-22,2814.37,Wallet,Success
PA005332,BI005332,M000109,2025-03-11,4749.78,Cash,Success
PA005333,BI005333,M001441,2024-01-12,2546.84,Credit Card,Success
PA005334,BI005334,M001656,2025-10-12,1952.94,Wallet,Success
PA005335,BI005335,M000336,2025-02-22,4176.15,Debit Card,Success
PA005336,BI005336,M001687,2024-03-08,3316.97,Wallet,Success
PA005337,BI005337,M001654,2024-03-26,3388.11,Cash,Success
PA005338,BI005338,M000223,2025-04-01,2669.26,Wallet,Success
PA005339,BI005339,M001312,2025-03-04,2538.16,Debit Card,Success
PA005340,BI005340,M000407,2024-03-17,4011.05,Debit Card,Success
PA005341,BI005341,M000524,2025-10-07,5121.97,Debit Card,Success
PA005342,BI005342,M000768,2024-02-06,2466.13,UPI,Success
PA005343,BI005343,M000640,2024-08-20,2004.88,UPI,Success
PA005344,BI005344,M001794,2024-01-22,4781.09,Credit Card,Success
PA005345,BI005345,M000580,2025-07-03,5252.15,UPI,Success
PA005346,BI005346,M000216,2025-03-21,3598.62,Wallet,Success
PA005347,BI005347,M000870,2025-11-10,3303.62,Net Banking,Success
PA005348,BI005348,M000140,2025-03-14,5129.64,Wallet,Success
PA005349,BI005349,M001291,2024-02-12,4995.87,Wallet,Success
PA005350,BI005350,M001338,2024-07-15,3223.44,Wallet,Success
PA005351,BI005351,M000585,2025-03-28,2285.58,Cash,Success
PA005352,BI005352,M002267,2024-05-14,1427.54,Wallet,Success
PA005353,BI005353,M001288,2024-10-11,3511.48,Debit Card,Failed
PA005354,BI005354,M002297,2024-11-08,1796.66,Cash,Success
PA005355,BI005355,M000541,2025-12-03,4232.62,Credit Card,Success
PA005356,BI005356,M001986,2024-08-06,4678.66,Credit Card,Success
PA005357,BI005357,M000231,2024-01-29,4998.04,Credit Card,Success
PA005358,BI005358,M002333,2025-03-28,2251.68,UPI,Success
PA005359,BI005359,M000544,2024-10-12,1389.53,UPI,Success
PA005360,BI005360,M001102,2024-09-25,3663.78,Net Banking,Success
PA005361,BI005361,M000475,2025-03-04,4217.9,UPI,Success
